eid	pid	name	entity
6382	1115442	google-ads	1115442
6383	1175526	facebookadvertising	1175526
6384	1154002	how-to-generate-leads-sales-with-facebook-ads	1154002
6385	994806	facebookadslite	994806
6386	573994	mailchimp-email-marketing	573994
6387	1203024	free-business-facebook-advertising	1203024
6388	899840	neurosciencemarketing	899840
6389	1042172	the-beginners-guide-to-facebook-advertising	1042172
6390	898836	facebookadscourse	898836
6391	260388	mailchimp2	260388
6392	370836	how-to-get-targeted-traffic-at-001-per-click	370836
6393	809888	craigslist-posting-how-to-create-ads-that-sell	809888
6394	1142688	facebook-ads-crash-course-1	1142688
6395	358618	copywriting-make-your-website-ads-videos-sell-more	358618
6396	633714	beginner-tutorial-on-solo-ads-for-online-business-owners	633714
6397	848226	30-copywriting-secrets-from-the-best-ad-campaign-of-all-time	848226
6398	556144	make-money-machine-with-short-links	556144
6399	942360	enviodenewsletter	942360
6400	1101226	mobile-app-marketing-masterclass	1101226
6401	265678	web-video-means-business-the-playbook	265678
6402	994812	facebook-live	994812
6403	1048228	powerpoint-4-video-create-explainer-videos-in-powerpoint	1048228
6404	465038	video-alchemy-sales-video-creation-powerpoint-camtasia-animoto-youtube	465038
6405	848126	youtubethumbnails	848126
6406	540824	easy-video-making-explaindio-video-creator-tutorial	540824
6407	972262	viralnomics-creating-youtube-video-ideas-that-go-viral	972262
6408	928834	youtubegamingcourse	928834
6409	1042458	youtube-beginners-guide-to-a-successful-channel	1042458
6410	1188614	youtube-video-ranking-factors-revealed-mini-course	1188614
6411	281692	youtubeforbusiness101	281692
6412	180106	how-to-create-grow-a-mobile-app-iphone-android-business	180106
6413	255784	marketing-videos	255784
6414	508866	youtube-seo-keywords-bootcamp-secrets-to-youtube-video-marketing	508866
6415	1300998	fast-video-curation-create-an-online-branded-tv-channel	1300998
6416	690694	youtube-success-tips-how-to-get-views	690694
6417	1015536	udemy-1-skyrocket-udemy-sales-with-youtube-unofficial	1015536
6418	827908	facebooklive	827908
6419	820878	videosalesletter	820878
6420	539378	youtube-advanced-video-marketing-techniques	539378
6421	1099230	simple-video-marketing-formula	1099230
6422	421888	the-complete-guide-to-video-marketing	421888
6423	654390	demo-video-animation-course-how-to-make-promo-videos	654390
6424	1090100	how-to-make-money-on-youtube-marketing	1090100
6425	1083506	powerpoint-4-thumbnails-create-thumbnails-with-powerpoint	1083506
6426	825290	ranking-youtube-videos	825290
6427	802782	youtube-outro-powerpoint-2016	802782
6428	487558	youtube-outro-funnel-video-alchemy-end-slate-tail-slate-end-screen	487558
6429	995794	create-easy-animation-videos-within-the-hour	995794
6430	803450	how-to-make-money-on-youtube	803450
6431	982150	youtube-course	982150
6432	839868	how-to-make-a-video-that-doesnt-suck-for-your-non-profit	839868
6433	1001294	explaindio-excellence	1001294
6434	145548	videoforbusiness	145548
6435	446566	ipad-video-bootcamp	446566
6436	60061	video-marketing-for-profits	60061
6437	886942	video-storytelling	886942
6438	1226786	webcam-video-course	1226786
6439	279926	youtube-zero-competition-strategy	279926
6440	54197	powerpoint-video-training	54197
6441	591320	guide-to-youtube-channel-success-for-all-levels	591320
6442	26805	learn-effective-mobile-marketing	26805
6443	543350	youtube-seo-video-marketing	543350
6444	951318	how-to-create-instagram-video-ads-in-powerpoint	951318
6445	367778	usingpowtoon	367778
6446	385112	video_marketing	385112
6447	1073462	grow-your-youtube-channel-with-tubebuddy	1073462
6448	685588	videos-promocionais-animados	685588
6449	265592	how-to-produce-professional-video-commercials-in-few-minutes	265592
6450	559704	earn-money-making-hand-drawn-videos-with-powerpoint	559704
6451	868570	how-i-create-video-sales-letters-and-sales-videos-in-minutes	868570
6452	414212	video-marketing-scholars-mini-course-orientation	414212
6453	235240	makevideos	235240
6454	104692	how-to-make-explainer-videos-in-powerpoint	104692
6455	327186	become-a-professional-voice-actor	327186
6456	1040064	youtube-algorithm	1040064
6457	632228	create-engaging-e-learning-video-like-a-pro	632228
6458	839656	monetizacao-em-games-e-aplicativos-mobile	839656
6459	235062	aprende-a-crear-videos-animados-con-explaindio	235062
6460	325666	copywriting-secrets	325666
6461	12248	how-to-become-a-copywriter-from-home	12248
6462	678626	30-days-blogging	678626
6463	433790	how-to-write-the-best-online-content	433790
6464	872210	copywriting-blunders-do-you-make-these-10-common-mistakes	872210
6465	669510	copywriting-how-to-write-copywriting-headlines	669510
6466	760546	how-to-create-high-quality-blog-content-that-gets-shared	760546
6467	907470	seo-driven-content-marketing	907470
6468	845850	affiliate-marketing-facebook	845850
6469	692486	bloggingefficiency	692486
6470	502938	build-your-list	502938
6471	699524	convertkit	699524
6472	407408	email-list-building-tech-guide	407408
6473	672060	youtubetrickstips	672060
6474	257482	marketing-your-business-with-wordpress	257482
6475	697910	copywriting-how-to-convert-features-into-benefits-sell-copywriting	697910
6476	680850	viral-marketing-how-to-create-sticky-content-viral-ideas-made-to-stick	680850
6477	770920	10-copywriting-hacks-that-work-in-2016	770920
6478	950150	content-curation-blueprint	950150
6479	617796	a-lifestylefashion-enthusiasts-guide-to-blogging-by-mimi-g	617796
6480	582744	blog-organic-traffic	582744
6481	63244	emailmarketingwithmailchimp	63244
6482	339630	copywriter	339630
6483	672930	secrets-of-great-copywriting-the-ultimate-course	672930
6484	235406	popular-blog	235406
6485	296253	winning-copywriting-strategies	296253
6486	446846	how-to-think-and-write-like-a-copywriter	446846
6487	168308	the-podcast-blueprint	168308
6488	921802	create-a-membership-site-in-minutes	921802
6489	833202	blog-idea-generator	833202
6490	808514	the-7-best-ways-to-get-paid-as-a-writer-writers-revenge	808514
6491	1328612	the-proven-guide-to-monetizing-your-blog	1328612
6492	1014958	hubspot-academy-content-marketing-certification-course	1014958
6493	602688	become-a-content-marketing-rockstar	602688
6494	1128578	content-marketing-the-key-to-successful-business	1128578
6495	963600	how-to-write-better-headlines	963600
6496	551902	business-writing-skills-tips	551902
6497	880418	selling-with-stories	880418
6498	249430	unofficial-copywriting-techniques-for-udemy-instructors	249430
6499	173480	challenge	173480
6500	1330386	learn-content-marketing	1330386
6501	146032	viralcontentbuzz	146032
6502	1128478	building-a-content-marketing-team	1128478
6503	983540	introducao-ao-marketing-digital	983540
6504	559886	7-key-steps-to-blogging-mastery	559886
6505	613320	crea-tu-blog-con-wordpress-y-visual-composer-facil-y-rapido	613320
6506	21043	blogging-for-business	21043
6507	26681	testimonials-that-sell-sales-success-webinar-series	26681
6508	529638	radio-promotion	529638
6509	496924	growth-hacking-masterclass-become-a-digital-marketing-ninja	496924
6510	649056	growth-hacking-conversion	649056
6511	184636	marketing-plan-strategy-become-a-great-marketer	184636
6512	1292664	how-to-make-money-on-instagram-gain-10000-real-followers	1292664
6513	1286352	build-a-list-of-1-billion-email-ids-in-a-day	1286352
6514	1090722	viral-content-buzz-boost-your-blog-traffic-by-500	1090722
6515	360760	growth-hacking-course-create-a-great-audience-and-generate-leads	360760
6516	417262	growth-hacking-acquisition-techniques-to-use	417262
6517	266216	how-to-get-tons-of-targeted-traffic-to-your-site-for-free	266216
6518	845880	growth-hacking-for-small-business-owners	845880
6519	742068	sell-more-with-video-sales-letters	742068
6520	79756	the-growth-hacker-interviews	79756
6521	313360	clickbank-affiliate-marketing-success	313360
6522	1289432	email-affiliate-marketing-mastermind	1289432
6523	320490	amcourse	320490
6524	851826	passive-youtube-income-without-even-creating-a-single-video	851826
6525	187248	make-money-with-affiliate-marketing-earn-passive-income	187248
6526	697656	effective-affiliate-marketing	697656
6527	875230	affiliate-marketing-for-beginners	875230
6528	1145488	wealthy-affiliate-autopilot-affiliate-method-2017	1145488
6529	335742	sell-t-shirts-with-teespring-beginner	335742
6530	455604	all-star-affiliate-marketing-for-businesses-entrepreneurs	455604
6531	991022	clickbank-affiliate-marketing-success-facebook-ads-super-strategy	991022
6532	459482	affiliate-business	459482
6533	1345584	affiliate-marketing-tips	1345584
6534	447796	how-to-launch-a-tshirt-design-company-with-teespring	447796
6535	356910	clickbank-affiliate-marketing-master	356910
6536	848914	how-to-send-unlimited-free-traffic-to-your-clickbank-links	848914
6537	829172	wordpress-tutorials-build-easy-websites-free-mini-course	829172
6538	334174	passive-income-amazon-affiliate-store	334174
6539	1143820	affiliate-marketing-passive-income	1143820
6540	831356	how-to-rank-youtube-videos-in-a-few-seconds-flat	831356
6541	570926	affiliate-marketing-alchemy-affiliate-business-blueprint	570926
6542	409030	sell-t-shirts-with-teespring-advanced	409030
6543	612308	affiliate-marketing-success	612308
6544	609010	set-up-a-tshirt-design-business-on-teespring-and-sunfrog	609010
6545	817190	lazy-sales-formula	817190
6546	811948	cpa-affiliate-marketing-training	811948
6547	720278	introduction-to-cpa-marketing	720278
6548	640450	affiliate-marketing-hacking-the-5-steps-fast-track-method	640450
6549	397760	affiliate-marketing-blueprint	397760
6550	797262	affiliate-marketing-mastermind-course	797262
6551	801016	how-to-make-money-with-clickbank	801016
6552	612994	affiliate-marketing-fast-track-to-becoming-an-authority	612994
6553	762278	affiliate-income-secrets-review-internet-marketing-products	762278
6554	962774	killer-wordpress-aliexpress-affiliate-store-with-aliplugin	962774
6555	1000250	affiliate-marketing-rollout-strategy-development	1000250
6556	825846	21-awesome-affiliate-programs	825846
6557	915826	affiliate-marketing-mastery-2016	915826
6558	854774	affiliate-marketing-2016	854774
6559	630050	clickbank-success-affliate-marketing-with-free-advertising	630050
6560	710394	clickbank-marketing	710394
6561	545520	writer-tips-and-tricks-for-building-and-monetizing-a-blog	545520
6562	662752	how-to-create-marketing-and-landing-pages-in-minutes-no-coding	662752
6563	699654	google-adsense-make-money	699654
6564	796076	work-from-home-amazon-affiliate-marketing	796076
6565	755770	quora-marketing	755770
6566	1188050	affiliate-marketing-hacks-1-smarter-campaigns	1188050
6567	988920	affiliate-niche-websites	988920
6568	514526	amazon-affiliate-marketing	514526
6569	1147858	learn-amazon-affiliate-marketing	1147858
6570	887162	clickbank-success-without-even-having-a-website	887162
6571	499284	build-virtual-shirt-shop-spreadshirt	499284
6572	1006638	affiliate-marketing-mastery-2017-how-to-make-money-fast	1006638
6573	606168	bitcoin-affiliate-mastery-for-online-business-success	606168
6574	1134662	how-to-build-an-affiliate-marketing-blog-with-wordpress	1134662
6575	657590	seo-complete-guide-to-building-amazon-affiliate-sites	657590
6576	276084	amazon-affiliates-easily-create-your-own-amazon-estores-now	276084
6577	868868	affiliate-marketing-2016-no-paid-ads	868868
6578	470538	niche-marketing-made-easy	470538
6579	568416	cpa-marketing-course	568416
6580	883896	make-money-online-with-blog-secret-easy-fast-blogging-method	883896
6581	850072	top-level-affiliate-easy-affiliate-marketing-course-coach	850072
6582	751656	arbahyautomatic	751656
6583	695190	concept-to-cash-publish-your-own-successful-digital-product	695190
6584	950692	how-to-create-your-first-affiliate-marketing-info-product	950692
6585	598650	how-to-create-a-wordpress-membership-site-with-zippycourses	598650
6586	317496	kindle-launch	317496
6587	233954	2-hour-digital-products-learn-how-to-create-and-sell-online	233954
6588	872194	shopify-mastery-build-a-profitable-e-commerce-store	872194
6589	874604	sales-copy-academy	874604
6590	1064422	how-to-build-sales-funnels-with-clickfunnels	1064422
6591	826390	video-sales-letters-for-digital-products	826390
6592	1054084	build-landing-pages-course-funnels-with-thrive-themes	1054084
6593	1082764	self-hosted-online-course-with-lifterlms-wordpress	1082764
6594	368816	how-to-sell-any-product-generate-sales	368816
6595	1056342	how-to-promote-an-agency-firm-company-business	1056342
6596	45018	modern-marketing-mistakes	45018
6597	1311532	salesman-basics-and-tips	1311532
6598	788044	pricing-your-services	788044
6599	493864	wordpress-for-beginners-create-a-beautiful-website-or-blog	493864
6600	693924	curso-de-vitrinismo-visual-merchandising	693924
6601	238934	pianoforall-incredible-new-way-to-learn-piano-keyboard	238934
6602	456284	the-professional-guitar-masterclass	456284
6603	42271	complete-guitar-system-beginner-to-advanced	42271
6604	967380	how-to-play-piano-go-from-a-beginnerintermediate-to-a-pro	967380
6605	1132342	beginner-guitar-masterclass	1132342
6606	953152	piano-lessons-music-theory-beginners-course	953152
6607	200598	benhewlettharmonicatuitionultimate-harmonica-course	200598
6608	574974	the-complete-piano-course	574974
6609	1247672	guitar-super-course	1247672
6610	194692	quicklessons	194692
6611	917432	the-professional-bass-masterclass	917432
6612	658276	pianoforsingersongwriters	658276
6613	26956	learn-guitar-in-21-days	26956
6614	667186	rockstar-guitar-90-day-challenge	667186
6615	99324	finger-picking-blues-guitar	99324
6616	566678	learn-4-chords-and-play-thousands-of-songs	566678
6617	42038	learnpianotoday	42038
6618	687248	3-step-formula-for-playing-guitar-by-ear	687248
6619	1105794	piano-music-theory-back-to-basics-by-jfilt	1105794
6620	583752	introductiontopiano	583752
6621	521072	play-songs-on-the-piano-from-sheet-music	521072
6622	41884	getting-started-with-playing-guitar	41884
6623	1034414	3-fingerstyle-guitar-techniques-you-need-to-know	1034414
6624	645202	total-beginner-guitar-lessons	645202
6625	372416	piano-hack-28-chords-in-under-an-hour	372416
6626	1116196	essential-theory-and-technique-for-guitar	1116196
6627	198690	acoustic-guitar-basics	198690
6628	824044	pi-101-piano	824044
6629	552650	beginner-piano	552650
6630	955914	guitar-domination-fingerpicking-strumming-beginners	955914
6631	149728	learn-jazz-piano-with-willie-today	149728
6632	806638	blues-master-basic-techniques-piano-course	806638
6633	762374	guitar-lessons-string-bending-and-vibrato-essentials	762374
6634	364716	beginner-violin-101-care-maintenance-and-the-right-gear	364716
6635	807934	8020guitar	807934
6636	829626	playing-piano-warm-up-exercises	829626
6637	829616	aprendiendo-piano-ejercicios-de-calentamiento	829616
