eid	name	entity
10906	Imagination	Imagination
10907	Albert Einstein	Albert Einstein
10908	Dream	Dream
10909	Happiness	Happiness
10910	Pet	Pet
10911	Compulsive behavior	Compulsive behavior
10912	Limbic system	Limbic system
10913	Big Five personality traits	Big Five personality traits
10914	Prefrontal cortex	Prefrontal cortex
10915	Love	Love
10916	Shyness	Shyness
10917	Kundalini	Kundalini
10918	Kundalini yoga	Kundalini yoga
10919	Emotion	Emotion
10920	Buddhism	Buddhism
10921	Religion	Religion
10922	Clairaudience	Clairaudience
10923	Consciousness	Consciousness
10924	Mindfulness-based stress reduction	Mindfulness-based stress reduction
10925	Intuition	Intuition
10926	Psychological trauma	Psychological trauma
10927	Do You Want To	Do You Want To
10928	Question	Question
10929	Crystal	Crystal
10930	Tarot	Tarot
10931	Face card	Face card
10932	Playing card	Playing card
10933	Self-awareness	Self-awareness
10934	Extraterrestrial life	Extraterrestrial life
10935	World	World
10936	Joseph Campbell	Joseph Campbell
10937	Lucid dream	Lucid dream
10938	Femininity	Femininity
10939	Paradigm shift	Paradigm shift
10940	Paradigm	Paradigm
10941	Empathy	Empathy
10942	Trust law	Trust law
10943	Evernote	Evernote
10944	Time management	Time management
10945	Speed reading	Speed reading
10946	Energy development	Energy development
10947	Fuel	Fuel
10948	Momentum (organisation)	Momentum (organisation)
10949	Quality (business)	Quality (business)
10950	Attention management	Attention management
10951	Mediocre	Mediocre
10952	Cognitive science	Cognitive science
10953	Cognitive psychology	Cognitive psychology
10954	McKinsey & Company	McKinsey & Company
10955	Active listening	Active listening
10956	Pressure	Pressure
10957	GROW model	GROW model
10958	Self	Self
10959	Virtual team	Virtual team
10960	Ministry (government department)	Ministry (government department)
10961	Youth ministry	Youth ministry
10962	Investor profile	Investor profile
10963	Asset allocation	Asset allocation
10964	Credit history	Credit history
10965	Credit	Credit
10966	Credit score	Credit score
10967	Financial plan	Financial plan
10968	Insurance	Insurance
10969	Tharman Shanmugaratnam	Tharman Shanmugaratnam
10970	Credit card	Credit card
10971	Credit card debt	Credit card debt
10972	Job hunting	Job hunting
10973	Unstructured interview	Unstructured interview
10974	People skills	People skills
10975	Soft skills	Soft skills
10976	Interpersonal relationship	Interpersonal relationship
10977	Application for employment	Application for employment
10978	Cover letter	Cover letter
10979	Video resume	Video resume
10980	Intelligence	Intelligence
10981	Coach (baseball)	Coach (baseball)
10982	Business networking	Business networking
10983	Medical record	Medical record
10984	Doctor of Medicine	Doctor of Medicine
10985	Attending physician	Attending physician
10986	Physician	Physician
10987	Medical school	Medical school
10988	Residency (medicine)	Residency (medicine)
10989	Medical billing	Medical billing
10990	Medical education	Medical education
10991	Military	Military
10992	Operant conditioning	Operant conditioning
10993	Job (biblical figure)	Job (biblical figure)
10994	Dating	Dating
10995	Creative problem-solving	Creative problem-solving
10996	Child development	Child development
10997	Cognitive development	Cognitive development
10998	Child	Child
10999	Workshop	Workshop
11000	Physical attractiveness	Physical attractiveness
11001	Well-being	Well-being
11002	Life satisfaction	Life satisfaction
11003	Positive psychology	Positive psychology
11004	Utilitarianism	Utilitarianism
11005	Psychotherapy	Psychotherapy
11006	Hygge	Hygge
11007	Sanskrit	Sanskrit
11008	Tarot card reading	Tarot card reading
11009	Psychic reading	Psychic reading
11010	Psychic	Psychic
11011	Dowsing	Dowsing
11012	Pendulum	Pendulum
11013	Rider–Waite Tarot	Rider–Waite Tarot
11014	Animal communication	Animal communication
11015	Oracle Media Objects	Oracle Media Objects
11016	Rama	Rama
11017	Past Life Regression	Past Life Regression
11018	ATR (aircraft manufacturer)	ATR (aircraft manufacturer)
11019	Hoodoo (spirituality)	Hoodoo (spirituality)
11020	Faith healing	Faith healing
11021	Ethnic cleansing	Ethnic cleansing
11022	Camael	Camael
11023	Guardian angel	Guardian angel
11024	Good and evil	Good and evil
11025	Black magic	Black magic
11026	Evil	Evil
11027	Heart of Darkness	Heart of Darkness
11028	White magic	White magic
11029	Darkness	Darkness
11030	The Darkness (band)	The Darkness (band)
11031	Trance music	Trance music
11032	Prayer	Prayer
11033	Bible study (Christianity)	Bible study (Christianity)
11034	Zohar	Zohar
11035	Kabbalah	Kabbalah
11036	Soul music	Soul music
11037	Soul	Soul
11038	Ananda Marga	Ananda Marga
11039	Brand equity	Brand equity
11040	Creativity	Creativity
11041	Art therapy	Art therapy
11042	Paul Castro	Paul Castro
11043	Lie detection	Lie detection
11044	Lie	Lie
11045	Persuasion	Persuasion
11046	Rapport	Rapport
11047	Stage hypnosis	Stage hypnosis
11048	Life skills	Life skills
11049	Trance	Trance
11050	Subliminal stimuli	Subliminal stimuli
11051	Color psychology	Color psychology
11052	Social influence	Social influence
11053	Small talk	Small talk
11054	Accent reduction	Accent reduction
11055	Circle	Circle
11056	Feeling	Feeling
11057	Chronic stress	Chronic stress
11058	Psychological stress	Psychological stress
11059	Post-traumatic stress disorder	Post-traumatic stress disorder
11060	Stress (linguistics)	Stress (linguistics)
11061	Healing	Healing
11062	Diaphragmatic breathing	Diaphragmatic breathing
11063	Breathing	Breathing
11064	Chromotherapy	Chromotherapy
11065	Relaxation technique	Relaxation technique
11066	Coping	Coping
11067	Art of memory	Art of memory
11068	Mind map	Mind map
11069	Memory improvement	Memory improvement
11070	Mnemonic	Mnemonic
11071	Method of loci	Method of loci
11072	Reading	Reading
11073	Long-term memory	Long-term memory
11074	Short-term memory	Short-term memory
11075	Memorization	Memorization
11076	The Matrix (franchise)	The Matrix (franchise)
11077	Learning curve	Learning curve
11078	Working memory	Working memory
11079	Lifelong learning	Lifelong learning
11080	Neuroplasticity	Neuroplasticity
11081	Self-efficacy	Self-efficacy
11082	Perfectionism (psychology)	Perfectionism (psychology)
11083	Fraud	Fraud
11084	Shutter speed	Shutter speed
11085	Mode dial	Mode dial
11086	Night photography	Night photography
11087	Color correction	Color correction
11088	Image	Image
11089	Photography	Photography
11090	Exposure (photography)	Exposure (photography)
11091	Digital single-lens reflex camera	Digital single-lens reflex camera
11092	Flash (photography)	Flash (photography)
11093	Shutter (photography)	Shutter (photography)
11094	Wedding photography	Wedding photography
11095	Portrait photography	Portrait photography
11096	Street photography	Street photography
11097	Pixelmator	Pixelmator
11098	Multi-exposure HDR capture	Multi-exposure HDR capture
11099	Tone mapping	Tone mapping
11100	Single-lens reflex camera	Single-lens reflex camera
11101	Photographer	Photographer
11102	Affinity Photo	Affinity Photo
11103	Long-exposure photography	Long-exposure photography
11104	Stock photography	Stock photography
11105	Nature photography	Nature photography
11106	Monochrome photography	Monochrome photography
11107	Computer graphics lighting	Computer graphics lighting
11108	Light meter	Light meter
11109	VSCO	VSCO
11110	Food photography	Food photography
11111	Wedding	Wedding
11112	Video editor	Video editor
11113	Vegas Pro	Vegas Pro
11114	Sony	Sony
11115	DaVinci Resolve	DaVinci Resolve
11116	Wedding videography	Wedding videography
11117	PowerDirector	PowerDirector
11118	Trailer (promotion)	Trailer (promotion)
11119	Documentary film	Documentary film
11120	Television documentary	Television documentary
11121	Short film	Short film
11122	Film director	Film director
11123	Sound recording and reproduction	Sound recording and reproduction
11124	3D film	3D film
11125	Phantom (unmanned aerial vehicle series)	Phantom (unmanned aerial vehicle series)
11126	Aerial photography	Aerial photography
11127	DJI	DJI
11128	Erik (The Phantom of the Opera)	Erik (The Phantom of the Opera)
11129	ADDIE Model	ADDIE Model
11130	Teacher	Teacher
11131	Reflexology	Reflexology
11132	Training and development	Training and development
11133	Training needs analysis	Training needs analysis
11134	Organization of American States	Organization of American States
11135	Literacy	Literacy
11136	Alexa Internet	Alexa Internet
11137	Closed captioning	Closed captioning
11138	Moodle	Moodle
11139	Pedagogy	Pedagogy
11140	Google Classroom	Google Classroom
11141	Online school	Online school
11142	ScreenFlow	ScreenFlow
11143	Flipped classroom	Flipped classroom
11144	Classroom	Classroom
11145	Graduate Management Admission Test	Graduate Management Admission Test
11146	Quantitative research	Quantitative research
11147	International General Certificate of Secondary Education	International General Certificate of Secondary Education
11148	Automated external defibrillator	Automated external defibrillator
11149	Certified Management Accountant	Certified Management Accountant
11150	Institute of Management Accountants	Institute of Management Accountants
11151	Accountant	Accountant
11152	Advanced cardiac life support	Advanced cardiac life support
11153	Microcontroller	Microcontroller
11154	Mobile robot	Mobile robot
11155	FreeRTOS	FreeRTOS
11156	ESP8266	ESP8266
11157	Altium Designer	Altium Designer
11158	Synology	Synology
11159	Field-programmable gate array	Field-programmable gate array
11160	Xilinx	Xilinx
11161	VHDL	VHDL
11162	ModelSim	ModelSim
11163	Siemens	Siemens
11164	Xilinx Vivado	Xilinx Vivado
11165	Gaming computer	Gaming computer
11166	Universal asynchronous receiver-transmitter	Universal asynchronous receiver-transmitter
11167	Variable-frequency drive	Variable-frequency drive
11168	Vacuum fluorescent display	Vacuum fluorescent display
11169	Digital electronics	Digital electronics
11170	Logic gate	Logic gate
11171	Voltage	Voltage
11172	Diode	Diode
11173	SystemVerilog	SystemVerilog
11174	Wireless	Wireless
11175	Altera	Altera
11176	Radio-frequency identification	Radio-frequency identification
11177	Light-emitting diode	Light-emitting diode
11178	Personal computer	Personal computer
11179	Retrogaming	Retrogaming
11180	Universal Verification Methodology	Universal Verification Methodology
11181	Laptop	Laptop
11182	Desktop computer	Desktop computer
11183	Solar power	Solar power
11184	Passive solar building design	Passive solar building design
11185	Solar thermal collector	Solar thermal collector
11186	all	all
11187	beginner	beginner
11188	intermediate	intermediate
11189	esperto	esperto
11190	english	english
11191	spanish	spanish
11192	arabic	arabic
11193	chinese	chinese
11194	portuguese	portuguese
11195	german	german
11196	french	french
11197	italian	italian
11198	russian	russian
11199	thai	thai
11200	turkish	turkish
11201	hindi	hindi
11202	vietnamese	vietnamese
11203	Teaching professionals	Teaching professionals
11204	Protective services workers	Protective services workers
11205	Sales workers	Sales workers
11206	Administrative and commercial managers	Administrative and commercial managers
11207	Street and related sales and service workers	Street and related sales and service workers
11208	Personal service workers	Personal service workers
11209	Other clerical support workers	Other clerical support workers
11210	Business and administration professionals	Business and administration professionals
11211	Hospitality, retail and other services managers	Hospitality, retail and other services managers
11212	Legal, social, cultural and related associate professionals	Legal, social, cultural and related associate professionals
11213	Business and administration associate professionals	Business and administration associate professionals
11214	Legal, social and cultural professionals	Legal, social and cultural professionals
11215	Customer services clerks	Customer services clerks
11216	Information and communications technicians	Information and communications technicians
11217	Information and communications technology professionals	Information and communications technology professionals
11218	Assemblers	Assemblers
11219	Cleaners and helpers	Cleaners and helpers
11220	Numerical and material recording clerks	Numerical and material recording clerks
11221	Non-commissioned armed forces officers	Non-commissioned armed forces officers
11222	Market-oriented skilled forestry, fishery and hunting workers	Market-oriented skilled forestry, fishery and hunting workers
11223	Electrical and electronic trades workers	Electrical and electronic trades workers
11224	General and keyboard clerks	General and keyboard clerks
11225	Production and specialised services managers	Production and specialised services managers
11226	Commissioned armed forces officers	Commissioned armed forces officers
11227	Market-oriented skilled agricultural workers	Market-oriented skilled agricultural workers
11228	Personal care workers	Personal care workers
11229	Science and engineering associate professionals	Science and engineering associate professionals
11230	Armed forces occupations, other ranks	Armed forces occupations, other ranks
11231	Science and engineering professionals	Science and engineering professionals
11232	Metal, machinery and related trades workers	Metal, machinery and related trades workers
11233	Health associate professionals	Health associate professionals
11234	Health professionals	Health professionals
11235	Handicraft and printing workers	Handicraft and printing workers
11236	Agricultural, forestry and fishery labourers	Agricultural, forestry and fishery labourers
11237	Chief executives, senior officials and legislators	Chief executives, senior officials and legislators
11238	Building and related trades workers, excluding electricians	Building and related trades workers, excluding electricians
11239	Drivers and mobile plant operators	Drivers and mobile plant operators
11240	Stationary plant and machine operators	Stationary plant and machine operators
11241	Food preparation assistants	Food preparation assistants
11242	Food processing, wood working, garment and other craft and related trades workers	Food processing, wood working, garment and other craft and related trades workers
11243	Labourers in mining, construction, manufacturing and transport	Labourers in mining, construction, manufacturing and transport
